ticker,weight,level,rep
MMM,0.02,L0,9
AMZN,0.035,L0,9
AXP,0.025,L0,9
AMGN,0.035,L0,9
AAPL,0.045,L0,9
BA,0.015,L0,9
CAT,0.025,L0,9
CVX,0.035,L0,9
CSCO,0.03,L0,9
KO,0.04,L0,9
DOW,0.015,L0,9
GS,0.02,L0,9
HD,0.035,L0,9
HON,0.03,L0,9
IBM,0.03,L0,9
INTC,0.02,L0,9
JNJ,0.05,L0,9
JPM,0.03,L0,9
MCD,0.04,L0,9
MRK,0.045,L0,9
MSFT,0.05,L0,9
NKE,0.02,L0,9
PG,0.05,L0,9
CRM,0.02,L0,9
TRV,0.03,L0,9
UNH,0.05,L0,9
VZ,0.035,L0,9
V,0.04,L0,9
WMT,0.045,L0,9
DIS,0.02,L0,9
MMM,0.0,L1,9
AMZN,0.06,L1,9
AXP,0.02,L1,9
AMGN,0.06,L1,9
AAPL,0.07,L1,9
BA,0.0,L1,9
CAT,0.015,L1,9
CVX,0.015,L1,9
CSCO,0.025,L1,9
KO,0.055,L1,9
DOW,0.0,L1,9
GS,0.0,L1,9
HD,0.03,L1,9
HON,0.01,L1,9
IBM,0.015,L1,9
INTC,0.0,L1,9
JNJ,0.07,L1,9
JPM,0.015,L1,9
MCD,0.045,L1,9
MRK,0.08,L1,9
MSFT,0.09,L1,9
NKE,0.0,L1,9
PG,0.075,L1,9
CRM,0.025,L1,9
TRV,0.03,L1,9
UNH,0.055,L1,9
VZ,0.0,L1,9
V,0.045,L1,9
WMT,0.08,L1,9
DIS,0.0,L1,9
MMM,0.0,L2,9
AMZN,0.067,L2,9
AXP,0.0,L2,9
AMGN,0.0,L2,9
AAPL,0.141,L2,9
BA,0.0,L2,9
CAT,0.0,L2,9
CVX,0.0,L2,9
CSCO,0.0,L2,9
KO,0.0,L2,9
DOW,0.0,L2,9
GS,0.0,L2,9
HD,0.0,L2,9
HON,0.0,L2,9
IBM,0.0,L2,9
INTC,0.0,L2,9
JNJ,0.0,L2,9
JPM,0.0,L2,9
MCD,0.0,L2,9
MRK,0.321,L2,9
MSFT,0.241,L2,9
NKE,0.0,L2,9
PG,0.0,L2,9
CRM,0.0,L2,9
TRV,0.0,L2,9
UNH,0.0,L2,9
VZ,0.0,L2,9
V,0.0,L2,9
WMT,0.23,L2,9
DIS,0.0,L2,9
MMM,0.0,L3,9
AMZN,0.091,L3,9
AXP,0.041,L3,9
AMGN,0.05,L3,9
AAPL,0.123,L3,9
BA,0.0,L3,9
CAT,0.028,L3,9
CVX,0.012,L3,9
CSCO,0.01,L3,9
KO,0.018,L3,9
DOW,0.0,L3,9
GS,0.015,L3,9
HD,0.03,L3,9
HON,0.012,L3,9
IBM,0.0,L3,9
INTC,0.0,L3,9
JNJ,0.02,L3,9
JPM,0.02,L3,9
MCD,0.015,L3,9
MRK,0.09,L3,9
MSFT,0.13,L3,9
NKE,0.0,L3,9
PG,0.06,L3,9
CRM,0.07,L3,9
TRV,0.02,L3,9
UNH,0.055,L3,9
VZ,0.0,L3,9
V,0.05,L3,9
WMT,0.08,L3,9
DIS,0.0,L3,9
MMM,0.02,L0,10
AMZN,0.03,L0,10
AXP,0.025,L0,10
AMGN,0.04,L0,10
AAPL,0.045,L0,10
BA,0.01,L0,10
CAT,0.02,L0,10
CVX,0.035,L0,10
CSCO,0.035,L0,10
KO,0.045,L0,10
DOW,0.015,L0,10
GS,0.02,L0,10
HD,0.035,L0,10
HON,0.025,L0,10
IBM,0.03,L0,10
INTC,0.02,L0,10
JNJ,0.055,L0,10
JPM,0.03,L0,10
MCD,0.045,L0,10
MRK,0.045,L0,10
MSFT,0.055,L0,10
NKE,0.02,L0,10
PG,0.055,L0,10
CRM,0.02,L0,10
TRV,0.03,L0,10
UNH,0.05,L0,10
VZ,0.04,L0,10
V,0.04,L0,10
WMT,0.05,L0,10
DIS,0.015,L0,10
MMM,0.0,L1,10
AMZN,0.06,L1,10
AXP,0.02,L1,10
AMGN,0.06,L1,10
AAPL,0.07,L1,10
BA,0.0,L1,10
CAT,0.015,L1,10
CVX,0.015,L1,10
CSCO,0.03,L1,10
KO,0.055,L1,10
DOW,0.0,L1,10
GS,0.0,L1,10
HD,0.025,L1,10
HON,0.01,L1,10
IBM,0.015,L1,10
INTC,0.0,L1,10
JNJ,0.07,L1,10
JPM,0.01,L1,10
MCD,0.05,L1,10
MRK,0.08,L1,10
MSFT,0.09,L1,10
NKE,0.0,L1,10
PG,0.08,L1,10
CRM,0.02,L1,10
TRV,0.04,L1,10
UNH,0.06,L1,10
VZ,0.0,L1,10
V,0.045,L1,10
WMT,0.08,L1,10
DIS,0.0,L1,10
MMM,0.0,L2,10
AMZN,0.073,L2,10
AXP,0.0,L2,10
AMGN,0.064,L2,10
AAPL,0.097,L2,10
BA,0.0,L2,10
CAT,0.0,L2,10
CVX,0.0,L2,10
CSCO,0.0,L2,10
KO,0.0,L2,10
DOW,0.0,L2,10
GS,0.0,L2,10
HD,0.0,L2,10
HON,0.0,L2,10
IBM,0.0,L2,10
INTC,0.0,L2,10
JNJ,0.0,L2,10
JPM,0.0,L2,10
MCD,0.0,L2,10
MRK,0.229,L2,10
MSFT,0.182,L2,10
NKE,0.0,L2,10
PG,0.152,L2,10
CRM,0.0,L2,10
TRV,0.0,L2,10
UNH,0.074,L2,10
VZ,0.0,L2,10
V,0.064,L2,10
WMT,0.065,L2,10
DIS,0.0,L2,10
MMM,0.0,L3,10
AMZN,0.084,L3,10
AXP,0.041,L3,10
AMGN,0.048,L3,10
AAPL,0.108,L3,10
BA,0.0,L3,10
CAT,0.028,L3,10
CVX,0.018,L3,10
CSCO,0.02,L3,10
KO,0.022,L3,10
DOW,0.0,L3,10
GS,0.018,L3,10
HD,0.034,L3,10
HON,0.012,L3,10
IBM,0.0,L3,10
INTC,0.0,L3,10
JNJ,0.02,L3,10
JPM,0.024,L3,10
MCD,0.018,L3,10
MRK,0.07,L3,10
MSFT,0.112,L3,10
NKE,0.0,L3,10
PG,0.06,L3,10
CRM,0.052,L3,10
TRV,0.016,L3,10
UNH,0.05,L3,10
VZ,0.0,L3,10
V,0.046,L3,10
WMT,0.062,L3,10
DIS,0.015,L3,10
MMM,0.02,L0,11
AMZN,0.03,L0,11
AXP,0.025,L0,11
AMGN,0.035,L0,11
AAPL,0.045,L0,11
BA,0.01,L0,11
CAT,0.02,L0,11
CVX,0.03,L0,11
CSCO,0.035,L0,11
KO,0.045,L0,11
DOW,0.015,L0,11
GS,0.02,L0,11
HD,0.035,L0,11
HON,0.025,L0,11
IBM,0.03,L0,11
INTC,0.02,L0,11
JNJ,0.055,L0,11
JPM,0.03,L0,11
MCD,0.04,L0,11
MRK,0.045,L0,11
MSFT,0.05,L0,11
NKE,0.02,L0,11
PG,0.055,L0,11
CRM,0.02,L0,11
TRV,0.03,L0,11
UNH,0.05,L0,11
VZ,0.04,L0,11
V,0.035,L0,11
WMT,0.045,L0,11
DIS,0.015,L0,11
MMM,0.0,L1,11
AMZN,0.06,L1,11
AXP,0.02,L1,11
AMGN,0.06,L1,11
AAPL,0.07,L1,11
BA,0.0,L1,11
CAT,0.015,L1,11
CVX,0.015,L1,11
CSCO,0.025,L1,11
KO,0.055,L1,11
DOW,0.0,L1,11
GS,0.0,L1,11
HD,0.025,L1,11
HON,0.01,L1,11
IBM,0.015,L1,11
INTC,0.0,L1,11
JNJ,0.08,L1,11
JPM,0.015,L1,11
MCD,0.055,L1,11
MRK,0.08,L1,11
MSFT,0.09,L1,11
NKE,0.0,L1,11
PG,0.08,L1,11
CRM,0.02,L1,11
TRV,0.035,L1,11
UNH,0.055,L1,11
VZ,0.0,L1,11
V,0.045,L1,11
WMT,0.08,L1,11
DIS,0.0,L1,11
MMM,0.0,L2,11
AMZN,0.057,L2,11
AXP,0.0,L2,11
AMGN,0.0,L2,11
AAPL,0.127,L2,11
BA,0.0,L2,11
CAT,0.0,L2,11
CVX,0.0,L2,11
CSCO,0.0,L2,11
KO,0.0,L2,11
DOW,0.0,L2,11
GS,0.0,L2,11
HD,0.0,L2,11
HON,0.0,L2,11
IBM,0.0,L2,11
INTC,0.0,L2,11
JNJ,0.0,L2,11
JPM,0.0,L2,11
MCD,0.0,L2,11
MRK,0.362,L2,11
MSFT,0.217,L2,11
NKE,0.0,L2,11
PG,0.0,L2,11
CRM,0.0,L2,11
TRV,0.0,L2,11
UNH,0.0,L2,11
VZ,0.0,L2,11
V,0.0,L2,11
WMT,0.237,L2,11
DIS,0.0,L2,11
MMM,0.0,L3,11
AMZN,0.086,L3,11
AXP,0.041,L3,11
AMGN,0.048,L3,11
AAPL,0.112,L3,11
BA,0.0,L3,11
CAT,0.026,L3,11
CVX,0.012,L3,11
CSCO,0.01,L3,11
KO,0.018,L3,11
DOW,0.0,L3,11
GS,0.012,L3,11
HD,0.03,L3,11
HON,0.01,L3,11
IBM,0.0,L3,11
INTC,0.0,L3,11
JNJ,0.012,L3,11
JPM,0.02,L3,11
MCD,0.012,L3,11
MRK,0.09,L3,11
MSFT,0.12,L3,11
NKE,0.0,L3,11
PG,0.06,L3,11
CRM,0.06,L3,11
TRV,0.01,L3,11
UNH,0.07,L3,11
VZ,0.0,L3,11
V,0.05,L3,11
WMT,0.061,L3,11
DIS,0.01,L3,11
MMM,0.015,L0,12
AMZN,0.035,L0,12
AXP,0.025,L0,12
AMGN,0.035,L0,12
AAPL,0.055,L0,12
BA,0.01,L0,12
CAT,0.02,L0,12
CVX,0.03,L0,12
CSCO,0.035,L0,12
KO,0.045,L0,12
DOW,0.01,L0,12
GS,0.015,L0,12
HD,0.035,L0,12
HON,0.025,L0,12
IBM,0.025,L0,12
INTC,0.015,L0,12
JNJ,0.06,L0,12
JPM,0.03,L0,12
MCD,0.04,L0,12
MRK,0.045,L0,12
MSFT,0.06,L0,12
NKE,0.015,L0,12
PG,0.06,L0,12
CRM,0.02,L0,12
TRV,0.025,L0,12
UNH,0.055,L0,12
VZ,0.035,L0,12
V,0.04,L0,12
WMT,0.05,L0,12
DIS,0.015,L0,12
MMM,0.0,L1,12
AMZN,0.06,L1,12
AXP,0.02,L1,12
AMGN,0.06,L1,12
AAPL,0.07,L1,12
BA,0.0,L1,12
CAT,0.015,L1,12
CVX,0.015,L1,12
CSCO,0.025,L1,12
KO,0.055,L1,12
DOW,0.0,L1,12
GS,0.0,L1,12
HD,0.025,L1,12
HON,0.01,L1,12
IBM,0.015,L1,12
INTC,0.0,L1,12
JNJ,0.08,L1,12
JPM,0.015,L1,12
MCD,0.055,L1,12
MRK,0.08,L1,12
MSFT,0.09,L1,12
NKE,0.0,L1,12
PG,0.08,L1,12
CRM,0.02,L1,12
TRV,0.04,L1,12
UNH,0.055,L1,12
VZ,0.0,L1,12
V,0.05,L1,12
WMT,0.08,L1,12
DIS,0.01,L1,12
MMM,0.0,L2,12
AMZN,0.073,L2,12
AXP,0.0,L2,12
AMGN,0.056,L2,12
AAPL,0.102,L2,12
BA,0.0,L2,12
CAT,0.0,L2,12
CVX,0.0,L2,12
CSCO,0.0,L2,12
KO,0.0,L2,12
DOW,0.0,L2,12
GS,0.0,L2,12
HD,0.0,L2,12
HON,0.0,L2,12
IBM,0.0,L2,12
INTC,0.0,L2,12
JNJ,0.0,L2,12
JPM,0.0,L2,12
MCD,0.0,L2,12
MRK,0.184,L2,12
MSFT,0.155,L2,12
NKE,0.0,L2,12
PG,0.137,L2,12
CRM,0.0,L2,12
TRV,0.0,L2,12
UNH,0.104,L2,12
VZ,0.0,L2,12
V,0.053,L2,12
WMT,0.136,L2,12
DIS,0.0,L2,12
MMM,0.0,L3,12
AMZN,0.078,L3,12
AXP,0.028,L3,12
AMGN,0.052,L3,12
AAPL,0.11,L3,12
BA,0.0,L3,12
CAT,0.018,L3,12
CVX,0.012,L3,12
CSCO,0.02,L3,12
KO,0.018,L3,12
DOW,0.0,L3,12
GS,0.01,L3,12
HD,0.03,L3,12
HON,0.012,L3,12
IBM,0.008,L3,12
INTC,0.0,L3,12
JNJ,0.04,L3,12
JPM,0.018,L3,12
MCD,0.02,L3,12
MRK,0.09,L3,12
MSFT,0.12,L3,12
NKE,0.0,L3,12
PG,0.07,L3,12
CRM,0.05,L3,12
TRV,0.018,L3,12
UNH,0.06,L3,12
VZ,0.0,L3,12
V,0.04,L3,12
WMT,0.086,L3,12
DIS,0.0,L3,12
MMM,0.02,L0,13
AMZN,0.03,L0,13
AXP,0.025,L0,13
AMGN,0.04,L0,13
AAPL,0.045,L0,13
BA,0.01,L0,13
CAT,0.02,L0,13
CVX,0.03,L0,13
CSCO,0.035,L0,13
KO,0.045,L0,13
DOW,0.015,L0,13
GS,0.02,L0,13
HD,0.035,L0,13
HON,0.025,L0,13
IBM,0.03,L0,13
INTC,0.02,L0,13
JNJ,0.055,L0,13
JPM,0.03,L0,13
MCD,0.04,L0,13
MRK,0.045,L0,13
MSFT,0.05,L0,13
NKE,0.02,L0,13
PG,0.055,L0,13
CRM,0.02,L0,13
TRV,0.03,L0,13
UNH,0.05,L0,13
VZ,0.04,L0,13
V,0.035,L0,13
WMT,0.05,L0,13
DIS,0.02,L0,13
MMM,0.0,L1,13
AMZN,0.06,L1,13
AXP,0.02,L1,13
AMGN,0.06,L1,13
AAPL,0.07,L1,13
BA,0.0,L1,13
CAT,0.015,L1,13
CVX,0.015,L1,13
CSCO,0.025,L1,13
KO,0.055,L1,13
DOW,0.0,L1,13
GS,0.0,L1,13
HD,0.025,L1,13
HON,0.01,L1,13
IBM,0.015,L1,13
INTC,0.0,L1,13
JNJ,0.08,L1,13
JPM,0.015,L1,13
MCD,0.05,L1,13
MRK,0.08,L1,13
MSFT,0.09,L1,13
NKE,0.0,L1,13
PG,0.085,L1,13
CRM,0.02,L1,13
TRV,0.035,L1,13
UNH,0.06,L1,13
VZ,0.0,L1,13
V,0.055,L1,13
WMT,0.085,L1,13
DIS,0.02,L1,13
MMM,0.0,L2,13
AMZN,0.07,L2,13
AXP,0.02,L2,13
AMGN,0.04,L2,13
AAPL,0.09,L2,13
BA,0.0,L2,13
CAT,0.015,L2,13
CVX,0.01,L2,13
CSCO,0.02,L2,13
KO,0.025,L2,13
DOW,0.0,L2,13
GS,0.01,L2,13
HD,0.025,L2,13
HON,0.01,L2,13
IBM,0.01,L2,13
INTC,0.0,L2,13
JNJ,0.03,L2,13
JPM,0.015,L2,13
MCD,0.025,L2,13
MRK,0.09,L2,13
MSFT,0.11,L2,13
NKE,0.0,L2,13
PG,0.08,L2,13
CRM,0.04,L2,13
TRV,0.02,L2,13
UNH,0.055,L2,13
VZ,0.0,L2,13
V,0.055,L2,13
WMT,0.09,L2,13
DIS,0.015,L2,13
MMM,0.0,L3,13
AMZN,0.089,L3,13
AXP,0.04,L3,13
AMGN,0.048,L3,13
AAPL,0.12,L3,13
BA,0.0,L3,13
CAT,0.022,L3,13
CVX,0.012,L3,13
CSCO,0.018,L3,13
KO,0.02,L3,13
DOW,0.0,L3,13
GS,0.012,L3,13
HD,0.032,L3,13
HON,0.01,L3,13
IBM,0.0,L3,13
INTC,0.0,L3,13
JNJ,0.03,L3,13
JPM,0.02,L3,13
MCD,0.018,L3,13
MRK,0.09,L3,13
MSFT,0.13,L3,13
NKE,0.0,L3,13
PG,0.07,L3,13
CRM,0.055,L3,13
TRV,0.018,L3,13
UNH,0.06,L3,13
VZ,0.0,L3,13
V,0.05,L3,13
WMT,0.086,L3,13
DIS,0.0,L3,13
MMM,0.02,L0,14
AMZN,0.035,L0,14
AXP,0.025,L0,14
AMGN,0.035,L0,14
AAPL,0.045,L0,14
BA,0.01,L0,14
CAT,0.02,L0,14
CVX,0.03,L0,14
CSCO,0.035,L0,14
KO,0.045,L0,14
DOW,0.015,L0,14
GS,0.02,L0,14
HD,0.035,L0,14
HON,0.025,L0,14
IBM,0.03,L0,14
INTC,0.02,L0,14
JNJ,0.055,L0,14
JPM,0.03,L0,14
MCD,0.04,L0,14
MRK,0.045,L0,14
MSFT,0.055,L0,14
NKE,0.02,L0,14
PG,0.055,L0,14
CRM,0.02,L0,14
TRV,0.025,L0,14
UNH,0.05,L0,14
VZ,0.035,L0,14
V,0.04,L0,14
WMT,0.05,L0,14
DIS,0.02,L0,14
MMM,0.0,L1,14
AMZN,0.06,L1,14
AXP,0.02,L1,14
AMGN,0.06,L1,14
AAPL,0.07,L1,14
BA,0.0,L1,14
CAT,0.01,L1,14
CVX,0.01,L1,14
CSCO,0.02,L1,14
KO,0.05,L1,14
DOW,0.0,L1,14
GS,0.0,L1,14
HD,0.02,L1,14
HON,0.01,L1,14
IBM,0.01,L1,14
INTC,0.0,L1,14
JNJ,0.08,L1,14
JPM,0.01,L1,14
MCD,0.05,L1,14
MRK,0.08,L1,14
MSFT,0.09,L1,14
NKE,0.0,L1,14
PG,0.08,L1,14
CRM,0.02,L1,14
TRV,0.04,L1,14
UNH,0.07,L1,14
VZ,0.0,L1,14
V,0.06,L1,14
WMT,0.09,L1,14
DIS,0.0,L1,14
MMM,0.0,L2,14
AMZN,0.082,L2,14
AXP,0.0,L2,14
AMGN,0.046,L2,14
AAPL,0.126,L2,14
BA,0.0,L2,14
CAT,0.0,L2,14
CVX,0.0,L2,14
CSCO,0.0,L2,14
KO,0.0,L2,14
DOW,0.0,L2,14
GS,0.0,L2,14
HD,0.0,L2,14
HON,0.0,L2,14
IBM,0.0,L2,14
INTC,0.0,L2,14
JNJ,0.0,L2,14
JPM,0.0,L2,14
MCD,0.0,L2,14
MRK,0.278,L2,14
MSFT,0.214,L2,14
NKE,0.0,L2,14
PG,0.0,L2,14
CRM,0.0,L2,14
TRV,0.0,L2,14
UNH,0.08,L2,14
VZ,0.0,L2,14
V,0.0,L2,14
WMT,0.174,L2,14
DIS,0.0,L2,14
MMM,0.0,L3,14
AMZN,0.073,L3,14
AXP,0.03,L3,14
AMGN,0.04,L3,14
AAPL,0.11,L3,14
BA,0.0,L3,14
CAT,0.02,L3,14
CVX,0.01,L3,14
CSCO,0.0,L3,14
KO,0.0,L3,14
DOW,0.0,L3,14
GS,0.0,L3,14
HD,0.02,L3,14
HON,0.0,L3,14
IBM,0.0,L3,14
INTC,0.0,L3,14
JNJ,0.0,L3,14
JPM,0.0,L3,14
MCD,0.0,L3,14
MRK,0.14,L3,14
MSFT,0.12,L3,14
NKE,0.0,L3,14
PG,0.12,L3,14
CRM,0.047,L3,14
TRV,0.0,L3,14
UNH,0.07,L3,14
VZ,0.0,L3,14
V,0.06,L3,14
WMT,0.14,L3,14
DIS,0.0,L3,14
MMM,0.02,L0,15
AMZN,0.03,L0,15
AXP,0.025,L0,15
AMGN,0.035,L0,15
AAPL,0.045,L0,15
BA,0.01,L0,15
CAT,0.02,L0,15
CVX,0.03,L0,15
CSCO,0.035,L0,15
KO,0.045,L0,15
DOW,0.015,L0,15
GS,0.015,L0,15
HD,0.03,L0,15
HON,0.025,L0,15
IBM,0.03,L0,15
INTC,0.02,L0,15
JNJ,0.055,L0,15
JPM,0.025,L0,15
MCD,0.04,L0,15
MRK,0.045,L0,15
MSFT,0.05,L0,15
NKE,0.02,L0,15
PG,0.055,L0,15
CRM,0.02,L0,15
TRV,0.03,L0,15
UNH,0.05,L0,15
VZ,0.04,L0,15
V,0.035,L0,15
WMT,0.045,L0,15
DIS,0.015,L0,15
MMM,0.0,L1,15
AMZN,0.06,L1,15
AXP,0.02,L1,15
AMGN,0.06,L1,15
AAPL,0.07,L1,15
BA,0.0,L1,15
CAT,0.01,L1,15
CVX,0.01,L1,15
CSCO,0.03,L1,15
KO,0.05,L1,15
DOW,0.0,L1,15
GS,0.0,L1,15
HD,0.03,L1,15
HON,0.01,L1,15
IBM,0.02,L1,15
INTC,0.0,L1,15
JNJ,0.07,L1,15
JPM,0.01,L1,15
MCD,0.05,L1,15
MRK,0.08,L1,15
MSFT,0.09,L1,15
NKE,0.0,L1,15
PG,0.08,L1,15
CRM,0.02,L1,15
TRV,0.04,L1,15
UNH,0.06,L1,15
VZ,0.0,L1,15
V,0.05,L1,15
WMT,0.08,L1,15
DIS,0.0,L1,15
MMM,0.0,L2,15
AMZN,0.071,L2,15
AXP,0.0,L2,15
AMGN,0.06,L2,15
AAPL,0.09,L2,15
BA,0.0,L2,15
CAT,0.0,L2,15
CVX,0.0,L2,15
CSCO,0.0,L2,15
KO,0.0,L2,15
DOW,0.0,L2,15
GS,0.0,L2,15
HD,0.0,L2,15
HON,0.0,L2,15
IBM,0.0,L2,15
INTC,0.0,L2,15
JNJ,0.0,L2,15
JPM,0.0,L2,15
MCD,0.0,L2,15
MRK,0.22,L2,15
MSFT,0.14,L2,15
NKE,0.0,L2,15
PG,0.18,L2,15
CRM,0.0,L2,15
TRV,0.0,L2,15
UNH,0.09,L2,15
VZ,0.0,L2,15
V,0.049,L2,15
WMT,0.1,L2,15
DIS,0.0,L2,15
MMM,0.0,L3,15
AMZN,0.083,L3,15
AXP,0.04,L3,15
AMGN,0.045,L3,15
AAPL,0.11,L3,15
BA,0.0,L3,15
CAT,0.025,L3,15
CVX,0.01,L3,15
CSCO,0.015,L3,15
KO,0.02,L3,15
DOW,0.0,L3,15
GS,0.015,L3,15
HD,0.03,L3,15
HON,0.01,L3,15
IBM,0.0,L3,15
INTC,0.0,L3,15
JNJ,0.015,L3,15
JPM,0.025,L3,15
MCD,0.015,L3,15
MRK,0.07,L3,15
MSFT,0.12,L3,15
NKE,0.0,L3,15
PG,0.06,L3,15
CRM,0.06,L3,15
TRV,0.015,L3,15
UNH,0.065,L3,15
VZ,0.0,L3,15
V,0.055,L3,15
WMT,0.085,L3,15
DIS,0.012,L3,15
MMM,0.02,L0,16
AMZN,0.035,L0,16
AXP,0.025,L0,16
AMGN,0.035,L0,16
AAPL,0.055,L0,16
BA,0.01,L0,16
CAT,0.02,L0,16
CVX,0.035,L0,16
CSCO,0.03,L0,16
KO,0.045,L0,16
DOW,0.015,L0,16
GS,0.02,L0,16
HD,0.035,L0,16
HON,0.025,L0,16
IBM,0.03,L0,16
INTC,0.015,L0,16
JNJ,0.055,L0,16
JPM,0.03,L0,16
MCD,0.04,L0,16
MRK,0.045,L0,16
MSFT,0.06,L0,16
NKE,0.02,L0,16
PG,0.055,L0,16
CRM,0.02,L0,16
TRV,0.03,L0,16
UNH,0.05,L0,16
VZ,0.035,L0,16
V,0.04,L0,16
WMT,0.05,L0,16
DIS,0.015,L0,16
MMM,0.0,L1,16
AMZN,0.06,L1,16
AXP,0.02,L1,16
AMGN,0.06,L1,16
AAPL,0.07,L1,16
BA,0.0,L1,16
CAT,0.01,L1,16
CVX,0.015,L1,16
CSCO,0.025,L1,16
KO,0.055,L1,16
DOW,0.0,L1,16
GS,0.0,L1,16
HD,0.025,L1,16
HON,0.01,L1,16
IBM,0.015,L1,16
INTC,0.0,L1,16
JNJ,0.08,L1,16
JPM,0.01,L1,16
MCD,0.055,L1,16
MRK,0.08,L1,16
MSFT,0.09,L1,16
NKE,0.0,L1,16
PG,0.08,L1,16
CRM,0.02,L1,16
TRV,0.035,L1,16
UNH,0.065,L1,16
VZ,0.0,L1,16
V,0.055,L1,16
WMT,0.085,L1,16
DIS,0.0,L1,16
MMM,0.0,L2,16
AMZN,0.058,L2,16
AXP,0.0,L2,16
AMGN,0.048,L2,16
AAPL,0.092,L2,16
BA,0.0,L2,16
CAT,0.0,L2,16
CVX,0.0,L2,16
CSCO,0.0,L2,16
KO,0.0,L2,16
DOW,0.0,L2,16
GS,0.0,L2,16
HD,0.0,L2,16
HON,0.0,L2,16
IBM,0.0,L2,16
INTC,0.0,L2,16
JNJ,0.0,L2,16
JPM,0.0,L2,16
MCD,0.0,L2,16
MRK,0.202,L2,16
MSFT,0.154,L2,16
NKE,0.0,L2,16
PG,0.154,L2,16
CRM,0.0,L2,16
TRV,0.0,L2,16
UNH,0.106,L2,16
VZ,0.0,L2,16
V,0.074,L2,16
WMT,0.112,L2,16
DIS,0.0,L2,16
MMM,0.0,L3,16
AMZN,0.09,L3,16
AXP,0.04,L3,16
AMGN,0.055,L3,16
AAPL,0.11,L3,16
BA,0.0,L3,16
CAT,0.025,L3,16
CVX,0.015,L3,16
CSCO,0.02,L3,16
KO,0.02,L3,16
DOW,0.0,L3,16
GS,0.01,L3,16
HD,0.03,L3,16
HON,0.01,L3,16
IBM,0.0,L3,16
INTC,0.0,L3,16
JNJ,0.015,L3,16
JPM,0.02,L3,16
MCD,0.015,L3,16
MRK,0.085,L3,16
MSFT,0.12,L3,16
NKE,0.0,L3,16
PG,0.07,L3,16
CRM,0.055,L3,16
TRV,0.015,L3,16
UNH,0.055,L3,16
VZ,0.0,L3,16
V,0.05,L3,16
WMT,0.09,L3,16
DIS,0.0,L3,16
MMM,0.02,L0,17
AMZN,0.03,L0,17
AXP,0.025,L0,17
AMGN,0.035,L0,17
AAPL,0.045,L0,17
BA,0.01,L0,17
CAT,0.02,L0,17
CVX,0.03,L0,17
CSCO,0.035,L0,17
KO,0.045,L0,17
DOW,0.015,L0,17
GS,0.015,L0,17
HD,0.03,L0,17
HON,0.025,L0,17
IBM,0.03,L0,17
INTC,0.02,L0,17
JNJ,0.055,L0,17
JPM,0.025,L0,17
MCD,0.04,L0,17
MRK,0.045,L0,17
MSFT,0.05,L0,17
NKE,0.02,L0,17
PG,0.055,L0,17
CRM,0.02,L0,17
TRV,0.03,L0,17
UNH,0.055,L0,17
VZ,0.04,L0,17
V,0.035,L0,17
WMT,0.05,L0,17
DIS,0.015,L0,17
MMM,0.0,L1,17
AMZN,0.06,L1,17
AXP,0.02,L1,17
AMGN,0.06,L1,17
AAPL,0.07,L1,17
BA,0.0,L1,17
CAT,0.015,L1,17
CVX,0.015,L1,17
CSCO,0.025,L1,17
KO,0.055,L1,17
DOW,0.0,L1,17
GS,0.0,L1,17
HD,0.025,L1,17
HON,0.01,L1,17
IBM,0.015,L1,17
INTC,0.0,L1,17
JNJ,0.08,L1,17
JPM,0.015,L1,17
MCD,0.055,L1,17
MRK,0.08,L1,17
MSFT,0.09,L1,17
NKE,0.0,L1,17
PG,0.08,L1,17
CRM,0.025,L1,17
TRV,0.04,L1,17
UNH,0.06,L1,17
VZ,0.0,L1,17
V,0.055,L1,17
WMT,0.08,L1,17
DIS,0.01,L1,17
MMM,0.0,L2,17
AMZN,0.083,L2,17
AXP,0.0,L2,17
AMGN,0.057,L2,17
AAPL,0.104,L2,17
BA,0.0,L2,17
CAT,0.0,L2,17
CVX,0.0,L2,17
CSCO,0.0,L2,17
KO,0.0,L2,17
DOW,0.0,L2,17
GS,0.0,L2,17
HD,0.0,L2,17
HON,0.0,L2,17
IBM,0.0,L2,17
INTC,0.0,L2,17
JNJ,0.0,L2,17
JPM,0.0,L2,17
MCD,0.0,L2,17
MRK,0.22,L2,17
MSFT,0.181,L2,17
NKE,0.0,L2,17
PG,0.15,L2,17
CRM,0.0,L2,17
TRV,0.0,L2,17
UNH,0.073,L2,17
VZ,0.0,L2,17
V,0.0,L2,17
WMT,0.132,L2,17
DIS,0.0,L2,17
MMM,0.0,L3,17
AMZN,0.083,L3,17
AXP,0.041,L3,17
AMGN,0.05,L3,17
AAPL,0.102,L3,17
BA,0.0,L3,17
CAT,0.026,L3,17
CVX,0.0,L3,17
CSCO,0.0,L3,17
KO,0.0,L3,17
DOW,0.0,L3,17
GS,0.0,L3,17
HD,0.028,L3,17
HON,0.0,L3,17
IBM,0.0,L3,17
INTC,0.0,L3,17
JNJ,0.0,L3,17
JPM,0.0,L3,17
MCD,0.0,L3,17
MRK,0.18,L3,17
MSFT,0.14,L3,17
NKE,0.0,L3,17
PG,0.12,L3,17
CRM,0.04,L3,17
TRV,0.0,L3,17
UNH,0.07,L3,17
VZ,0.0,L3,17
V,0.06,L3,17
WMT,0.06,L3,17
DIS,0.0,L3,17
MMM,0.02,L0,18
